"Country_Code","Country_Name","Population_Density","Year","People_Near_Rapid_Transit","Transit_Legend"
"AFG","Afghanistan",9149.10984779,1975,0,0
"AFG","Afghanistan",10191.0455945688,1980,0,0
"AFG","Afghanistan",10904.9794473538,1985,0,0
"AFG","Afghanistan",12334.6123189456,1990,0,0
"AFG","Afghanistan",14452.7101963497,1995,0,0
"AFG","Afghanistan",17246.7992355928,2000,0,0
"AFG","Afghanistan",20028.4357709816,2005,0,0
"AFG","Afghanistan",22262.1841984873,2010,0,0
"AFG","Afghanistan",25228.8951814023,2015,0,0
"AFG","Afghanistan",30232.4109602716,2020,0,0
"AFG","Afghanistan",34796.8064444587,2024,0,0
"ALB","Albania",13114.5280360632,1975,0,0
"ALB","Albania",13617.1572686148,1980,0,0
"ALB","Albania",14501.922220297,1985,0,0
"ALB","Albania",15812.3259977723,1990,0,0
"ALB","Albania",13612.9730549397,1995,0,0
"ALB","Albania",13810.6313588134,2000,0,0
"ALB","Albania",14286.2454883159,2005,0,0
"ALB","Albania",15094.3974713038,2010,0,0
"ALB","Albania",16358.7223033554,2015,0,0
"ALB","Albania",17996.4213352688,2020,0,0
"ALB","Albania",19982.1739597842,2024,0,0
"DZA","Algeria",21218.1638286947,1975,0,0
"DZA","Algeria",21761.0197208962,1980,0,0
"DZA","Algeria",21519.1476675596,1985,0,0
"DZA","Algeria",21794.9607737799,1990,0,0
"DZA","Algeria",21047.1554510247,1995,0,0
"DZA","Algeria",19525.1834907374,2000,0,0
"DZA","Algeria",17542.7358159215,2005,0,0
"DZA","Algeria",16663.1728556899,2010,0,0
"DZA","Algeria",17291.0425765498,2015,0.169336542790723,0.169336542790723
"DZA","Algeria",18522.2758230085,2020,0.182895923954817,0.182895923954817
"DZA","Algeria",19995.1367704365,2024,0.169336542790723,0.169336542790723
"AGO","Angola",5835.59528936134,1975,0,0
"AGO","Angola",7690.30452162357,1980,0,0
"AGO","Angola",9421.99291070134,1985,0,0
"AGO","Angola",10302.8698781388,1990,0,0
"AGO","Angola",11132.6509300073,1995,0,0
"AGO","Angola",11642.1232147005,2000,0,0
"AGO","Angola",12593.6229157108,2005,0,0
"AGO","Angola",13586.4727194053,2010,0,0
"AGO","Angola",17848.4180961156,2015,0,0
"AGO","Angola",22402.7368017413,2020,0,0
"AGO","Angola",26181.2422502319,2024,0,0
"ARG","Argentina",9544.07907148572,1975,0.0694696146142621,0.0694696146142621
"ARG","Argentina",9974.9782844617,1980,0.0638893324230549,0.0638893324230549
"ARG","Argentina",10236.6144285307,1985,0.06221626318115,0.06221626318115
"ARG","Argentina",10525.2960231311,1990,0.0628909868028354,0.0628909868028354
"ARG","Argentina",10397.0828629798,1995,0.0660142224336729,0.0660142224336729
"ARG","Argentina",10405.9779661674,2000,0.069313748405153,0.069313748405153
"ARG","Argentina",10506.2196263494,2005,0.0684218869797122,0.0684218869797122
"ARG","Argentina",10710.7227644426,2010,0.0692921883994881,0.0692921883994881
"ARG","Argentina",10736.3875906842,2015,0.0876048088525019,0.0876048088525019
"ARG","Argentina",10701.1200832925,2020,0.0893091267060491,0.0893091267060491
"ARG","Argentina",10746.0478846286,2024,0.0876048088525019,0.0876048088525019
"ARM","Armenia",14412.6440525123,1975,0,0
"ARM","Armenia",15903.013010222,1980,0,0
"ARM","Armenia",16564.7890473964,1985,0.115817116764021,0.115817116764021
"ARM","Armenia",16738.9430764873,1990,0.118140211633778,0.118140211633778
"ARM","Armenia",15506.3464957133,1995,0.122753388765327,0.122753388765327
"ARM","Armenia",14476.1694054492,2000,0.127329230095916,0.127329230095916
"ARM","Armenia",13480.8996884591,2005,0.131165020591852,0.131165020591852
"ARM","Armenia",12656.305535815,2010,0.134781480143253,0.134781480143253
"ARM","Armenia",12316.9383628131,2015,0.145237397712662,0.145237397712662
"ARM","Armenia",11253.4793839209,2020,0.144881675277128,0.144881675277128
"ARM","Armenia",11181.5801223017,2024,0.145237397712662,0.145237397712662
"AUS","Australia",4157.37803979272,1975,0.149625120269179,0.149625120269179
"AUS","Australia",4113.56744687387,1980,0.150338904886638,0.150338904886638
"AUS","Australia",4125.61431104459,1985,0.141705850929095,0.141705850929095
"AUS","Australia",4265.54558254174,1990,0.132723398854718,0.132723398854718
"AUS","Australia",4189.35203725597,1995,0.128344863243588,0.128344863243588
"AUS","Australia",4170.3354769474,2000,0.135505408696908,0.135505408696908
"AUS","Australia",4335.23809070568,2005,0.12984135859478,0.12984135859478
"AUS","Australia",4799.85798093169,2010,0.121584468812946,0.121584468812946
"AUS","Australia",5523.30808938019,2015,0.111088519336001,0.111088519336001
"AUS","Australia",6384.65923711003,2020,0.115499388256882,0.115499388256882
"AUS","Australia",7071.91072937345,2024,0.111088519336001,0.111088519336001
"AUT","Austria",14196.3583422064,1975,0,0
"AUT","Austria",13305.8822042027,1980,0.278128059748068,0.278128059748068
"AUT","Austria",12841.8643100148,1985,0.35346830349368,0.35346830349368
"AUT","Austria",12496.353368158,1990,0.420920810356883,0.420920810356883
"AUT","Austria",12067.7787562763,1995,0.512430101410388,0.512430101410388
"AUT","Austria",11728.9409742349,2000,0.600926849873807,0.600926849873807
"AUT","Austria",12105.5850071614,2005,0.57309882063842,0.57309882063842
"AUT","Austria",12428.6906960892,2010,0.606718807707912,0.606718807707912
"AUT","Austria",12937.949345704,2015,0.545781287755416,0.545781287755416
"AUT","Austria",13870.5449394161,2020,0.560778785340244,0.560778785340244
"AUT","Austria",14231.0093049648,2024,0.545781287755416,0.545781287755416
"AZE","Azerbaijan",12133.5445732043,1975,0.107826491887154,0.107826491887154
"AZE","Azerbaijan",13006.3904065027,1980,0.115276631609749,0.115276631609749
"AZE","Azerbaijan",13374.5833360265,1985,0.173171429998502,0.173171429998502
"AZE","Azerbaijan",13638.5168387901,1990,0.187542083273247,0.187542083273247
"AZE","Azerbaijan",13064.0178607079,1995,0.186270107401076,0.186270107401076
"AZE","Azerbaijan",12687.6102401694,2000,0.181299150725196,0.181299150725196
"AZE","Azerbaijan",12019.2368439573,2005,0.189938212513996,0.189938212513996
"AZE","Azerbaijan",12277.8598315644,2010,0.174655121156057,0.174655121156057
"AZE","Azerbaijan",12428.1086909898,2015,0.15770854362442,0.15770854362442
"AZE","Azerbaijan",12973.1683730988,2020,0.158228923386173,0.158228923386173
"AZE","Azerbaijan",13872.0313770993,2024,0.15770854362442,0.15770854362442
"BHR","Bahrain",5515.23041181989,1975,0,0
"BHR","Bahrain",5715.07460024557,1980,0,0
"BHR","Bahrain",5748.52045556271,1985,0,0
"BHR","Bahrain",5844.34906408863,1990,0,0
"BHR","Bahrain",5845.51105909497,1995,0,0
"BHR","Bahrain",6081.21122695228,2000,0,0
"BHR","Bahrain",7715.75592232438,2005,0,0
"BHR","Bahrain",10175.552986197,2010,0,0
"BHR","Bahrain",14018.0700252421,2015,0,0
"BHR","Bahrain",20121.1341321765,2020,0,0
"BHR","Bahrain",22993.8035018157,2024,0,0
"BGD","Bangladesh",55718.4275250702,1975,0,0
"BGD","Bangladesh",41913.3382038069,1980,0,0
"BGD","Bangladesh",34903.2606705425,1985,0,0
"BGD","Bangladesh",33064.7595989553,1990,0,0
"BGD","Bangladesh",34273.3402164687,1995,0,0
"BGD","Bangladesh",37347.5793753581,2000,0,0
"BGD","Bangladesh",38886.3272796547,2005,0,0
"BGD","Bangladesh",41022.5083351244,2010,0,0
"BGD","Bangladesh",44743.8710438555,2015,0.0166982251668793,0.0166982251668793
"BGD","Bangladesh",49481.0277908272,2020,0,0
"BGD","Bangladesh",55587.9912989696,2024,0.0166982251668793,0.0166982251668793
"BLR","Belarus",12784.0882236806,1975,0,0
"BLR","Belarus",14670.2665656657,1980,0,0
"BLR","Belarus",16136.4010537142,1985,0.0987953342811922,0.0987953342811922
"BLR","Belarus",17297.4082651447,1990,0.166150241709903,0.166150241709903
"BLR","Belarus",16462.3200785036,1995,0.200492592420692,0.200492592420692
"BLR","Belarus",16262.7505938127,2000,0.221246131659095,0.221246131659095
"BLR","Belarus",16344.3415873888,2005,0.232239689232237,0.232239689232237
"BLR","Belarus",16606.3826946528,2010,0.240820526376787,0.240820526376787
"BLR","Belarus",17258.7434941287,2015,0.271280772179037,0.271280772179037
"BLR","Belarus",18341.5624115235,2020,0.274807884080024,0.274807884080024
"BLR","Belarus",18502.1544352841,2024,0.271280772179037,0.271280772179037
"BEL","Belgium",9251.16749228824,1975,0.0237132642499039,0.0237132642499039
"BEL","Belgium",9399.62425952783,1980,0.0318084168395504,0.0318084168395504
"BEL","Belgium",9493.30828397945,1985,0.0312707727561594,0.0312707727561594
"BEL","Belgium",9611.65575913428,1990,0.0307432281767643,0.0307432281767643
"BEL","Belgium",9586.53544957788,1995,0.0301813122798039,0.0301813122798039
"BEL","Belgium",9896.38542179415,2000,0.043955293978699,0.043955293978699
"BEL","Belgium",10366.541446865,2005,0.0422357492532898,0.0422357492532898
"BEL","Belgium",10897.4570437234,2010,0.040539157933144,0.040539157933144
"BEL","Belgium",11488.6314644326,2015,0.0425752999742333,0.0425752999742333
"BEL","Belgium",11998.3382169192,2020,0.0435591019761716,0.0435591019761716
"BEL","Belgium",12394.8084877881,2024,0.0425752999742333,0.0425752999742333
"BEN","Benin",8167.50474494726,1975,0,0
"BEN","Benin",10596.8391673275,1980,0,0
"BEN","Benin",12032.4842577292,1985,0,0
"BEN","Benin",13695.6558408055,1990,0,0
"BEN","Benin",14495.136587202,1995,0,0
"BEN","Benin",14842.4090453744,2000,0,0
"BEN","Benin",14035.0455544806,2005,0,0
"BEN","Benin",12996.9619440568,2010,0,0
"BEN","Benin",12337.0180928157,2015,0,0
"BEN","Benin",12548.1460312667,2020,0,0
"BEN","Benin",13524.456974447,2024,0,0
"BOL","Bolivia",7425.04809349915,1975,0,0
"BOL","Bolivia",7519.79001898902,1980,0,0
"BOL","Bolivia",7709.87100549675,1985,0,0
"BOL","Bolivia",8148.19577582867,1990,0,0
"BOL","Bolivia",8397.10138230589,1995,0,0
"BOL","Bolivia",8970.85612287693,2000,0,0
"BOL","Bolivia",9053.14298839913,2005,0,0
"BOL","Bolivia",9098.95612064064,2010,0,0
"BOL","Bolivia",9319.0039996669,2015,0.0307006241603705,0.0307006241603705
"BOL","Bolivia",10036.6754282418,2020,0.00326677786900516,0.00326677786900516
"BOL","Bolivia",10511.2112820106,2024,0.0307006241603705,0.0307006241603705
"BRA","Brazil",13512.5773130459,1975,0.0134589584779173,0.0134589584779173
"BRA","Brazil",15638.6544222546,1980,0.0138506877615549,0.0138506877615549
"BRA","Brazil",16727.8993266812,1985,0.0177505724891655,0.0177505724891655
"BRA","Brazil",18008.7694925872,1990,0.0211022102499657,0.0211022102499657
"BRA","Brazil",17892.554829741,1995,0.0216427606671625,0.0216427606671625
"BRA","Brazil",18718.1426100134,2000,0.0235193627202282,0.0235193627202282
"BRA","Brazil",19227.3504145825,2005,0.0243862248239655,0.0243862248239655
"BRA","Brazil",19898.4410323957,2010,0.0287963741020491,0.0287963741020491
"BRA","Brazil",20639.784738455,2015,0.0456192976087277,0.0456192976087277
"BRA","Brazil",21164.0433297189,2020,0.0458873763087008,0.0458873763087008
"BRA","Brazil",21496.4735615718,2024,0.0456192976087277,0.0456192976087277
"BGR","Bulgaria",13005.1795202848,1975,0,0
"BGR","Bulgaria",13385.6264582674,1980,0,0
"BGR","Bulgaria",13927.2218126676,1985,0,0
"BGR","Bulgaria",13419.6575479131,1990,0,0
"BGR","Bulgaria",12354.9302745226,1995,0,0
"BGR","Bulgaria",11431.4704457083,2000,0.126392678817457,0.126392678817457
"BGR","Bulgaria",11142.5674150356,2005,0.129563606092315,0.129563606092315
"BGR","Bulgaria",11023.1861803719,2010,0.199396802085982,0.199396802085982
"BGR","Bulgaria",10964.4832701406,2015,0.433415773190961,0.433415773190961
"BGR","Bulgaria",11046.3057865108,2020,0.400082709048914,0.400082709048914
"BGR","Bulgaria",10722.3775513339,2024,0.433415773190961,0.433415773190961
"BFA","Burkina Faso",2561.17414437916,1975,0,0
"BFA","Burkina Faso",3183.24106891036,1980,0,0
"BFA","Burkina Faso",4006.00264136327,1985,0,0
"BFA","Burkina Faso",4264.66252545291,1990,0,0
"BFA","Burkina Faso",4430.21887960982,1995,0,0
"BFA","Burkina Faso",5281.75369944537,2000,0,0
"BFA","Burkina Faso",6256.43462062548,2005,0,0
"BFA","Burkina Faso",7310.14074991152,2010,0,0
"BFA","Burkina Faso",8634.32077559378,2015,0,0
"BFA","Burkina Faso",10652.2802410757,2020,0,0
"BFA","Burkina Faso",12455.8917686461,2024,0,0
"BDI","Burundi",26978.1819129714,1975,0,0
"BDI","Burundi",17955.2999700456,1980,0,0
"BDI","Burundi",14506.1725619201,1985,0,0
"BDI","Burundi",13073.2949309604,1990,0,0
"BDI","Burundi",12424.2928824113,1995,0,0
"BDI","Burundi",12877.3558814008,2000,0,0
"BDI","Burundi",14677.4598384006,2005,0,0
"BDI","Burundi",18537.4013839543,2010,0,0
"BDI","Burundi",22733.4523112305,2015,0,0
"BDI","Burundi",26862.40561397,2020,0,0
"BDI","Burundi",33102.1471186425,2024,0,0
"KHM","Cambodia",25225.2056955828,1975,0,0
"KHM","Cambodia",17930.2251953786,1980,0,0
"KHM","Cambodia",23846.6107779227,1985,0,0
"KHM","Cambodia",27576.4405956923,1990,0,0
"KHM","Cambodia",25303.6408729873,1995,0,0
"KHM","Cambodia",26886.5878974417,2000,0,0
"KHM","Cambodia",23737.5710775027,2005,0,0
"KHM","Cambodia",21875.9217093145,2010,0,0
"KHM","Cambodia",21393.9432987954,2015,0,0
"KHM","Cambodia",21505.5617119102,2020,0,0
"KHM","Cambodia",22747.8375262862,2024,0,0
"CMR","Cameroon",6233.11119546641,1975,0,0
"CMR","Cameroon",7208.31837500376,1980,0,0
"CMR","Cameroon",8448.31566112937,1985,0,0
"CMR","Cameroon",10114.6869276608,1990,0,0
"CMR","Cameroon",11959.5392409775,1995,0,0
"CMR","Cameroon",14564.0743682428,2000,0,0
"CMR","Cameroon",16863.8615103363,2005,0,0
"CMR","Cameroon",19717.429714368,2010,0,0
"CMR","Cameroon",23710.1122932495,2015,0,0
"CMR","Cameroon",29133.8004800444,2020,0,0
"CMR","Cameroon",34048.3256337136,2024,0,0
"CAN","Canada",7815.48901133816,1975,0.11336081250012,0.11336081250012
"CAN","Canada",8030.60737082435,1980,0.138900175821544,0.138900175821544
"CAN","Canada",8501.53108916152,1985,0.171172144849348,0.171172144849348
"CAN","Canada",9326.01280436949,1990,0.170992257372683,0.170992257372683
"CAN","Canada",9686.00984078429,1995,0.16602788185083,0.16602788185083
"CAN","Canada",10161.9381399021,2000,0.157273619997869,0.157273619997869
"CAN","Canada",10513.4315669978,2005,0.157446630552443,0.157446630552443
"CAN","Canada",10956.2246001798,2010,0.160095058375118,0.160095058375118
"CAN","Canada",11313.9099600211,2015,0.16240341494108,0.16240341494108
"CAN","Canada",11835.1049275277,2020,0.164123219725804,0.164123219725804
"CAN","Canada",12178.4797158166,2024,0.16240341494108,0.16240341494108
"CAF","Central African Republic",9465.78920233109,1975,0,0
"CAF","Central African Republic",10623.1077141448,1980,0,0
"CAF","Central African Republic",11955.1960082442,1985,0,0
"CAF","Central African Republic",13458.3980959908,1990,0,0
"CAF","Central African Republic",14541.8357070937,1995,0,0
"CAF","Central African Republic",15893.0823495982,2000,0,0
"CAF","Central African Republic",17669.6265826554,2005,0,0
"CAF","Central African Republic",19988.2301758388,2010,0,0
"CAF","Central African Republic",22291.8399558128,2015,0,0
"CAF","Central African Republic",24369.7846746283,2020,0,0
"CAF","Central African Republic",28115.0797730711,2024,0,0
"TCD","Chad",3756.29998717564,1975,0,0
"TCD","Chad",4577.04023831558,1980,0,0
"TCD","Chad",5027.59922630763,1985,0,0
"TCD","Chad",5619.59487999878,1990,0,0
"TCD","Chad",6545.70516572797,1995,0,0
"TCD","Chad",7719.19874679475,2000,0,0
"TCD","Chad",8630.44518284068,2005,0,0
"TCD","Chad",9726.86313517958,2010,0,0
"TCD","Chad",11079.6186516541,2015,0,0
"TCD","Chad",12976.0259616124,2020,0,0
"TCD","Chad",15136.9357638376,2024,0,0
"CHL","Chile",9817.62028289395,1975,0.0374376218818157,0.0374376218818157
"CHL","Chile",11095.8329959402,1980,0.0764113266699849,0.0764113266699849
"CHL","Chile",12147.9793170851,1985,0.0687084171646665,0.0687084171646665
"CHL","Chile",13061.5460062304,1990,0.0662886067979662,0.0662886067979662
"CHL","Chile",13066.1564076657,1995,0.0607969828609295,0.0607969828609295
"CHL","Chile",13535.7443223448,2000,0.0714552314801393,0.0714552314801393
"CHL","Chile",13185.0246454608,2005,0.126664108127229,0.126664108127229
"CHL","Chile",13409.8297164799,2010,0.151989554283126,0.151989554283126
"CHL","Chile",14081.6551099246,2015,0.195809390567026,0.195809390567026
"CHL","Chile",15163.0135269597,2020,0.184690314160616,0.184690314160616
"CHL","Chile",15550.750661283,2024,0.195809390567026,0.195809390567026
"CHN","China",65628.0361154064,1975,0.0121169201529369,0.0121169201529369
"CHN","China",47290.6405543936,1980,0.0174076367515262,0.0174076367515262
"CHN","China",42281.2161498784,1985,0.0218174642674442,0.0218174642674442
"CHN","China",41019.414959318,1990,0.0211627360238498,0.0211627360238498
"CHN","China",38030.7579461912,1995,0.02076325137326,0.02076325137326
"CHN","China",41937.806281302,2000,0.0258826188059794,0.0258826188059794
"CHN","China",41004.6798395578,2005,0.0363893675832893,0.0363893675832893
"CHN","China",41112.6729495523,2010,0.0642527191017069,0.0642527191017069
"CHN","China",42365.7618724562,2015,0.17931766676874,0.17931766676874
"CHN","China",44967.32976912,2020,0.156661513082922,0.156661513082922
"CHN","China",47106.47932539,2024,0.17931766676874,0.17931766676874
"COL","Colombia",15641.6774175406,1975,0,0
"COL","Colombia",17218.3886659504,1980,0,0
"COL","Colombia",18982.7035598611,1985,0,0
"COL","Colombia",20785.3842412554,1990,0,0
"COL","Colombia",21519.2510480233,1995,0.0140283070507899,0.0140283070507899
"COL","Colombia",22937.7085262409,2000,0.0410758143494147,0.0410758143494147
"COL","Colombia",24433.1091199338,2005,0.118532718482499,0.118532718482499
"COL","Colombia",26020.6737501014,2010,0.201811199387565,0.201811199387565
"COL","Colombia",28035.3374245952,2015,0.214879923551284,0.214879923551284
"COL","Colombia",30289.8869308431,2020,0.218889969386072,0.218889969386072
"COL","Colombia",31042.7881647007,2024,0.214879923551284,0.214879923551284
"COG","Congo - Brazzaville",13318.7942781499,1975,0,0
"COG","Congo - Brazzaville",11713.3915900808,1980,0,0
"COG","Congo - Brazzaville",11069.6163458843,1985,0,0
"COG","Congo - Brazzaville",11630.633866563,1990,0,0
"COG","Congo - Brazzaville",12734.3632181669,1995,0,0
"COG","Congo - Brazzaville",14837.423018661,2000,0,0
"COG","Congo - Brazzaville",18797.5496411129,2005,0,0
"COG","Congo - Brazzaville",24796.9539328512,2010,0,0
"COG","Congo - Brazzaville",32240.2870881131,2015,0,0
"COG","Congo - Brazzaville",43514.0562208997,2020,0,0
"COG","Congo - Brazzaville",50540.655354453,2024,0,0
"COD","Congo - Kinshasa",14198.6126412055,1975,0,0
"COD","Congo - Kinshasa",15010.9485189091,1980,0,0
"COD","Congo - Kinshasa",16272.4186433907,1985,0,0
"COD","Congo - Kinshasa",18556.2906150382,1990,0,0
"COD","Congo - Kinshasa",22155.7425597545,1995,0,0
"COD","Congo - Kinshasa",25136.2400599375,2000,0,0
"COD","Congo - Kinshasa",26656.8772193191,2005,0,0
"COD","Congo - Kinshasa",29380.9505325165,2010,0,0
"COD","Congo - Kinshasa",34718.2489741506,2015,0,0
"COD","Congo - Kinshasa",41855.5869022803,2020,0,0
"COD","Congo - Kinshasa",49652.5065942509,2024,0,0
"CRI","Costa Rica",6992.35305033162,1975,0,0
"CRI","Costa Rica",7246.63393817329,1980,0,0
"CRI","Costa Rica",7623.98541501683,1985,0,0
"CRI","Costa Rica",8040.58274020497,1990,0,0
"CRI","Costa Rica",8574.85580934155,1995,0,0
"CRI","Costa Rica",9421.09695811829,2000,0,0
"CRI","Costa Rica",9556.20979306524,2005,0,0
"CRI","Costa Rica",9725.26609486063,2010,0,0
"CRI","Costa Rica",9982.66819566804,2015,0,0
"CRI","Costa Rica",10542.7066450656,2020,0,0
"CRI","Costa Rica",10782.3396284889,2024,0,0
"HRV","Croatia",12656.0797448815,1975,0,0
"HRV","Croatia",12840.3717749467,1980,0,0
"HRV","Croatia",12789.9410209807,1985,0,0
"HRV","Croatia",12744.4696005036,1990,0,0
"HRV","Croatia",11925.0142077304,1995,0,0
"HRV","Croatia",11150.352800873,2000,0,0
"HRV","Croatia",10766.5285294663,2005,0,0
"HRV","Croatia",10471.4732652665,2010,0,0
"HRV","Croatia",10160.9617727412,2015,0,0
"HRV","Croatia",9805.4406507463,2020,0,0
"HRV","Croatia",9564.61837423915,2024,0,0
"CUB","Cuba",29251.6786976679,1975,0,0
"CUB","Cuba",27785.08170312,1980,0,0
"CUB","Cuba",26687.8744154515,1985,0,0
"CUB","Cuba",25921.3298261106,1990,0,0
"CUB","Cuba",25706.1982092315,1995,0,0
"CUB","Cuba",25466.8165970328,2000,0,0
"CUB","Cuba",24952.2077761484,2005,0,0
"CUB","Cuba",24113.288147303,2010,0,0
"CUB","Cuba",23314.9341953591,2015,0,0
"CUB","Cuba",22130.4315923375,2020,0,0
"CUB","Cuba",21812.1872538548,2024,0,0
"CZE","Czechia",11389.2470253922,1975,0.116136557416068,0.116136557416068
"CZE","Czechia",11547.5029791376,1980,0.256827794567607,0.256827794567607
"CZE","Czechia",11399.5516691017,1985,0.297235148631089,0.297235148631089
"CZE","Czechia",11274.214854686,1990,0.356645308005833,0.356645308005833
"CZE","Czechia",10648.575580834,1995,0.389194586771177,0.389194586771177
"CZE","Czechia",10097.074181847,2000,0.429079419576026,0.429079419576026
"CZE","Czechia",10167.2797983929,2005,0.445014847427979,0.445014847427979
"CZE","Czechia",10352.7547316236,2010,0.446529746821086,0.446529746821086
"CZE","Czechia",10451.5220604262,2015,0.430446120003779,0.430446120003779
"CZE","Czechia",10512.9375065605,2020,0.436322640204916,0.436322640204916
"CZE","Czechia",10600.7907849465,2024,0.430446120003779,0.430446120003779
"CIV","Côte d’Ivoire",7741.28060613909,1975,0,0
"CIV","Côte d’Ivoire",10331.1203682814,1980,0,0
"CIV","Côte d’Ivoire",12058.7988227693,1985,0,0
"CIV","Côte d’Ivoire",13972.6097041661,1990,0,0
"CIV","Côte d’Ivoire",15673.6839827649,1995,0,0
"CIV","Côte d’Ivoire",17627.3053020505,2000,0,0
"CIV","Côte d’Ivoire",19130.878417288,2005,0,0
"CIV","Côte d’Ivoire",20851.6808253735,2010,0,0
"CIV","Côte d’Ivoire",22853.0539566212,2015,0,0
"CIV","Côte d’Ivoire",26330.4699435821,2020,0,0
"CIV","Côte d’Ivoire",29354.9356679778,2024,0,0
"DNK","Denmark",8873.50877612187,1975,0.375403560510851,0.375403560510851
"DNK","Denmark",8435.61509415256,1980,0.464483821506681,0.464483821506681
"DNK","Denmark",8297.29773955132,1985,0.480334695280101,0.480334695280101
