"Country_Code","Country_Name","Population_Density","Year","People_Near_Rapid_Transit","Transit_Legend"
"DNK","Denmark",8327.10586226591,1990,0.488502837410017,0.488502837410017
"DNK","Denmark",8568.78172721017,1995,0.481067124794731,0.481067124794731
"DNK","Denmark",8965.54964490805,2000,0.488598092636795,0.488598092636795
"DNK","Denmark",9586.96008359594,2005,0.634537416971056,0.634537416971056
"DNK","Denmark",10451.0135355801,2010,0.618832647502009,0.618832647502009
"DNK","Denmark",11609.0989398955,2015,0.605470791444928,0.605470791444928
"DNK","Denmark",12846.389990486,2020,0.628359254055451,0.628359254055451
"DNK","Denmark",13669.9687611017,2024,0.605470791444928,0.605470791444928
"DJI","Djibouti",20883.3741171326,1975,0,0
"DJI","Djibouti",20334.5734912992,1980,0,0
"DJI","Djibouti",22829.4820484646,1985,0,0
"DJI","Djibouti",30046.7691018256,1990,0,0
"DJI","Djibouti",21973.8342160471,1995,0,0
"DJI","Djibouti",20260.2953788787,2000,0,0
"DJI","Djibouti",20567.8898774179,2005,0,0
"DJI","Djibouti",21230.6114890892,2010,0,0
"DJI","Djibouti",22263.9356741313,2015,0,0
"DJI","Djibouti",26939.1943262506,2020,0,0
"DJI","Djibouti",28154.5111881418,2024,0,0
"DOM","Dominican Republic",13895.9999029167,1975,0,0
"DOM","Dominican Republic",14586.9357398976,1980,0,0
"DOM","Dominican Republic",14936.0071645016,1985,0,0
"DOM","Dominican Republic",15245.9369163289,1990,0,0
"DOM","Dominican Republic",14418.8601581912,1995,0,0
"DOM","Dominican Republic",14559.1768338931,2000,0,0
"DOM","Dominican Republic",15258.7156868155,2005,0,0
"DOM","Dominican Republic",15829.1575975359,2010,0.0381630605583253,0.0381630605583253
"DOM","Dominican Republic",16460.0574460268,2015,0.0756608044116222,0.0756608044116222
"DOM","Dominican Republic",16528.5787342236,2020,0.0802346666627339,0.0802346666627339
"DOM","Dominican Republic",17464.521994764,2024,0.0756608044116222,0.0756608044116222
"ECU","Ecuador",7407.65017523109,1975,0,0
"ECU","Ecuador",9017.48429849501,1980,0,0
"ECU","Ecuador",10660.7085956951,1985,0,0
"ECU","Ecuador",12221.0111740385,1990,0,0
"ECU","Ecuador",12336.3983658951,1995,0.0589650705225848,0.0589650705225848
"ECU","Ecuador",13265.0463150733,2000,0.0527153003046349,0.0527153003046349
"ECU","Ecuador",13482.5961960105,2005,0.0906261649737786,0.0906261649737786
"ECU","Ecuador",13967.2818836511,2010,0.133569631332045,0.133569631332045
"ECU","Ecuador",14921.9687287928,2015,0.159359465022225,0.159359465022225
"ECU","Ecuador",16252.7951645142,2020,0.147697785373664,0.147697785373664
"ECU","Ecuador",17061.1628322807,2024,0.159359465022225,0.159359465022225
"EGY","Egypt",32018.4207336562,1975,0,0
"EGY","Egypt",32735.3612098199,1980,0,0
"EGY","Egypt",33691.9926617327,1985,0,0
"EGY","Egypt",35293.0374916436,1990,0.0845602704329548,0.0845602704329548
"EGY","Egypt",36787.8821746933,1995,0.0745763608878238,0.0745763608878238
"EGY","Egypt",38666.3886406835,2000,0.104319125764763,0.104319125764763
"EGY","Egypt",40467.875894323,2005,0.100149255859569,0.100149255859569
"EGY","Egypt",43041.5684715234,2010,0.0901001487235154,0.0901001487235154
"EGY","Egypt",47297.7604330306,2015,0.0834463979203105,0.0834463979203105
"EGY","Egypt",55446.6577197227,2020,0.0804321847015955,0.0804321847015955
"EGY","Egypt",66892.9709645869,2024,0.0834463979203105,0.0834463979203105
"SLV","El Salvador",18709.1694150225,1975,0,0
"SLV","El Salvador",18558.6571860631,1980,0,0
"SLV","El Salvador",18401.0564060973,1985,0,0
"SLV","El Salvador",18483.0074850735,1990,0,0
"SLV","El Salvador",17114.1122211473,1995,0,0
"SLV","El Salvador",16254.1330349271,2000,0,0
"SLV","El Salvador",16070.9745222823,2005,0,0
"SLV","El Salvador",15906.5723828463,2010,0,0
"SLV","El Salvador",16182.0253378285,2015,0,0
"SLV","El Salvador",16833.229577858,2020,0,0
"SLV","El Salvador",17281.9616253189,2024,0,0
"GNQ","Equatorial Guinea",3883.40147875044,1975,0,0
"GNQ","Equatorial Guinea",4120.60568332803,1980,0,0
"GNQ","Equatorial Guinea",4549.60302591475,1985,0,0
"GNQ","Equatorial Guinea",5302.416869512,1990,0,0
"GNQ","Equatorial Guinea",7153.43836174586,1995,0,0
"GNQ","Equatorial Guinea",12139.6485507258,2000,0,0
"GNQ","Equatorial Guinea",10766.5983996,2005,0,0
"GNQ","Equatorial Guinea",10357.5558174082,2010,0,0
"GNQ","Equatorial Guinea",11177.3695358101,2015,0,0
"GNQ","Equatorial Guinea",20797.2267105363,2020,0,0
"GNQ","Equatorial Guinea",23019.1579412818,2024,0,0
"ETH","Ethiopia",10253.0458028672,1975,0,0
"ETH","Ethiopia",10696.6283236725,1980,0,0
"ETH","Ethiopia",11615.2104739644,1985,0,0
"ETH","Ethiopia",12816.8410717757,1990,0,0
"ETH","Ethiopia",14441.1143301891,1995,0,0
"ETH","Ethiopia",15911.1835662501,2000,0,0
"ETH","Ethiopia",16924.0588496632,2005,0,0
"ETH","Ethiopia",19563.035121618,2010,0,0
"ETH","Ethiopia",23767.4621737596,2015,0.154409759280099,0.154409759280099
"ETH","Ethiopia",30376.8455855154,2020,0.18437414137372,0.18437414137372
"ETH","Ethiopia",36615.8362957447,2024,0.154409759280099,0.154409759280099
"FIN","Finland",7304.75996871635,1975,0,0
"FIN","Finland",7958.61899865271,1980,0,0
"FIN","Finland",8096.83399337447,1985,0.156112572422204,0.156112572422204
"FIN","Finland",9293.2836980901,1990,0.176589698493279,0.176589698493279
"FIN","Finland",8839.41341275823,1995,0.166532635233354,0.166532635233354
"FIN","Finland",8701.65042448176,2000,0.193400229247434,0.193400229247434
"FIN","Finland",8534.84695397246,2005,0.189657127474535,0.189657127474535
"FIN","Finland",8496.9686896529,2010,0.184380512898157,0.184380512898157
"FIN","Finland",8773.13221917192,2015,0.289308315155803,0.289308315155803
"FIN","Finland",8854.26657400072,2020,0.199884764704448,0.199884764704448
"FIN","Finland",8799.60788222672,2024,0.289308315155803,0.289308315155803
"FRA","France",12669.9923024714,1975,0.32771521321028,0.32771521321028
"FRA","France",12739.1997628325,1980,0.364646590635701,0.364646590635701
"FRA","France",13007.7923031608,1985,0.377746373307374,0.377746373307374
"FRA","France",13375.5280239276,1990,0.374942485761901,0.374942485761901
"FRA","France",13386.6288001729,1995,0.399567201289552,0.399567201289552
"FRA","France",13513.5615235795,2000,0.408060501575795,0.408060501575795
"FRA","France",13904.5801779391,2005,0.419305856178501,0.419305856178501
"FRA","France",14328.6398171858,2010,0.446076114076138,0.446076114076138
"FRA","France",14636.7689404856,2015,0.490431769180681,0.490431769180681
"FRA","France",14691.9569962665,2020,0.479439542014483,0.479439542014483
"FRA","France",14916.4166982927,2024,0.490431769180681,0.490431769180681
"GAB","Gabon",2196.0530117549,1975,0,0
"GAB","Gabon",3110.28882067286,1980,0,0
"GAB","Gabon",3615.48146929732,1985,0,0
"GAB","Gabon",4219.82008236517,1990,0,0
"GAB","Gabon",5010.48603196457,1995,0,0
"GAB","Gabon",5577.55475171936,2000,0,0
"GAB","Gabon",5887.08817769179,2005,0,0
"GAB","Gabon",6354.74971779464,2010,0,0
"GAB","Gabon",6951.18416081483,2015,0,0
"GAB","Gabon",9014.02157866604,2020,0,0
"GAB","Gabon",9434.29987374222,2024,0,0
"GMB","Gambia",2662.63384536261,1975,0,0
"GMB","Gambia",3475.61890507367,1980,0,0
"GMB","Gambia",4583.84104864103,1985,0,0
"GMB","Gambia",6106.7085114185,1990,0,0
"GMB","Gambia",7440.69990915071,1995,0,0
"GMB","Gambia",8315.54072548562,2000,0,0
"GMB","Gambia",9083.16519305601,2005,0,0
"GMB","Gambia",9583.00963570933,2010,0,0
"GMB","Gambia",10359.9380097866,2015,0,0
"GMB","Gambia",12311.7986522044,2020,0,0
"GMB","Gambia",13554.1316651372,2024,0,0
"GEO","Georgia",16699.3849112172,1975,0.194335330074429,0.194335330074429
"GEO","Georgia",18074.9092100066,1980,0.315700480753677,0.315700480753677
"GEO","Georgia",19286.8211163853,1985,0.323537184404315,0.323537184404315
"GEO","Georgia",19854.2838305535,1990,0.313569035571818,0.313569035571818
"GEO","Georgia",18377.2035954122,1995,0.33218693607308,0.33218693607308
"GEO","Georgia",17180.395999123,2000,0.352602673099886,0.352602673099886
"GEO","Georgia",16934.7118679362,2005,0.35166660866844,0.35166660866844
"GEO","Georgia",17295.8218276497,2010,0.339496259708685,0.339496259708685
"GEO","Georgia",17516.4989016017,2015,0.348034576899606,0.348034576899606
"GEO","Georgia",16168.9755153232,2020,0.348267651664304,0.348267651664304
"GEO","Georgia",16178.7345332437,2024,0.348034576899606,0.348034576899606
"DEU","Germany",9222.70949139846,1975,0.25671290889982,0.25671290889982
"DEU","Germany",8833.13162313076,1980,0.295838144818556,0.295838144818556
"DEU","Germany",8396.57995954328,1985,0.331689688006864,0.331689688006864
"DEU","Germany",8556.40672020908,1990,0.367644965535915,0.367644965535915
"DEU","Germany",8334.21458033971,1995,0.383162446813401,0.383162446813401
"DEU","Germany",7960.56035063851,2000,0.402828552801903,0.402828552801903
"DEU","Germany",7841.42607570806,2005,0.409311500063586,0.409311500063586
"DEU","Germany",7846.48684020997,2010,0.410073334157419,0.410073334157419
"DEU","Germany",7918.55675230375,2015,0.383411177168009,0.383411177168009
"DEU","Germany",8339.63668258674,2020,0.386669890014033,0.386669890014033
"DEU","Germany",8434.66520045436,2024,0.383411177168009,0.383411177168009
"GHA","Ghana",5567.76701756011,1975,0,0
"GHA","Ghana",5496.02061266645,1980,0,0
"GHA","Ghana",5565.22344356198,1985,0,0
"GHA","Ghana",5997.76835860549,1990,0,0
"GHA","Ghana",6375.58154522684,1995,0,0
"GHA","Ghana",7227.7742112711,2000,0,0
"GHA","Ghana",8431.89682064466,2005,0,0
"GHA","Ghana",10113.7753756128,2010,0,0
"GHA","Ghana",11940.9582216348,2015,0,0
"GHA","Ghana",15213.719405705,2020,0,0
"GHA","Ghana",17289.4630431597,2024,0,0
"GRC","Greece",14995.0564572459,1975,0.069349029023214,0.069349029023214
"GRC","Greece",16363.8014130958,1980,0.063598298390492,0.063598298390492
"GRC","Greece",16645.8629766592,1985,0.0640129357785421,0.0640129357785421
"GRC","Greece",16734.3682779014,1990,0.0632629864820223,0.0632629864820223
"GRC","Greece",16820.4553542487,1995,0.0621146234709688,0.0621146234709688
"GRC","Greece",16995.3107191898,2000,0.12770375303941,0.12770375303941
"GRC","Greece",16919.0321573079,2005,0.146317791481056,0.146317791481056
"GRC","Greece",16802.6686716443,2010,0.170002125375686,0.170002125375686
"GRC","Greece",16707.7973235647,2015,0.223624247779324,0.223624247779324
"GRC","Greece",16149.2911345217,2020,0.217685694554816,0.217685694554816
"GRC","Greece",16032.6900013003,2024,0.223624247779324,0.223624247779324
"GTM","Guatemala",13524.1135619492,1975,0,0
"GTM","Guatemala",12788.9043483325,1980,0,0
"GTM","Guatemala",12373.5647270581,1985,0,0
"GTM","Guatemala",12326.6971600738,1990,0,0
"GTM","Guatemala",12421.8899375309,1995,0,0
"GTM","Guatemala",13847.9310878019,2000,0,0
"GTM","Guatemala",15347.8586243209,2005,0,0
"GTM","Guatemala",16370.1521371485,2010,0.00820183235651329,0.00820183235651329
"GTM","Guatemala",16859.0988563124,2015,0.00764391671292742,0.00764391671292742
"GTM","Guatemala",16350.5367273899,2020,0.00792403082904728,0.00792403082904728
"GTM","Guatemala",16697.0180040899,2024,0.00764391671292742,0.00764391671292742
"GIN","Guinea",8510.42626836757,1975,0,0
"GIN","Guinea",9149.68993583235,1980,0,0
"GIN","Guinea",10117.385831147,1985,0,0
"GIN","Guinea",11498.6533229065,1990,0,0
"GIN","Guinea",12762.849719627,1995,0,0
"GIN","Guinea",13882.8975126159,2000,0,0
"GIN","Guinea",15301.5225909103,2005,0,0
"GIN","Guinea",16940.5338084825,2010,0,0
"GIN","Guinea",18994.5945954528,2015,0,0
"GIN","Guinea",19874.640362064,2020,0,0
"GIN","Guinea",22382.9272809653,2024,0,0
"GNB","Guinea-Bissau",5128.61411069902,1975,0,0
"GNB","Guinea-Bissau",6369.21816924188,1980,0,0
"GNB","Guinea-Bissau",7117.82902053576,1985,0,0
"GNB","Guinea-Bissau",8208.24848997786,1990,0,0
"GNB","Guinea-Bissau",8670.11058823554,1995,0,0
"GNB","Guinea-Bissau",9546.83015053635,2000,0,0
"GNB","Guinea-Bissau",10248.9454416145,2005,0,0
"GNB","Guinea-Bissau",11253.2152617321,2010,0,0
"GNB","Guinea-Bissau",12924.0508722527,2015,0,0
"GNB","Guinea-Bissau",14815.8015894902,2020,0,0
"GNB","Guinea-Bissau",16595.1091395534,2024,0,0
"HTI","Haiti",18637.6714337437,1975,0,0
"HTI","Haiti",19962.4430361999,1980,0,0
"HTI","Haiti",22079.6832488144,1985,0,0
"HTI","Haiti",25110.8296386208,1990,0,0
"HTI","Haiti",26121.1283222812,1995,0,0
"HTI","Haiti",26774.4801979994,2000,0,0
"HTI","Haiti",29020.2704613502,2005,0,0
"HTI","Haiti",23476.1445986752,2010,0,0
"HTI","Haiti",21656.7416676563,2015,0,0
"HTI","Haiti",19016.4118653097,2020,0,0
"HTI","Haiti",17441.6929027384,2024,0,0
"HND","Honduras",8102.89568022426,1975,0,0
"HND","Honduras",9071.81885216228,1980,0,0
"HND","Honduras",10133.0551598765,1985,0,0
"HND","Honduras",11043.1158249283,1990,0,0
"HND","Honduras",10984.5035884461,1995,0,0
"HND","Honduras",11538.106388412,2000,0,0
"HND","Honduras",12417.6778227629,2005,0,0
"HND","Honduras",13292.380104743,2010,0,0
"HND","Honduras",14076.9141913746,2015,0,0
"HND","Honduras",16813.0305671953,2020,0,0
"HND","Honduras",17483.3434149006,2024,0,0
"HUN","Hungary",13232.7366338265,1975,0.129020336779022,0.129020336779022
"HUN","Hungary",13329.9991916158,1980,0.168087307846992,0.168087307846992
"HUN","Hungary",12976.9039039997,1985,0.2014362025477,0.2014362025477
"HUN","Hungary",12598.221923671,1990,0.230851769646228,0.230851769646228
"HUN","Hungary",11531.1272596084,1995,0.244616312400504,0.244616312400504
"HUN","Hungary",10663.364628103,2000,0.259229402910909,0.259229402910909
"HUN","Hungary",10391.2061938401,2005,0.26433077142493,0.26433077142493
"HUN","Hungary",10191.0814544932,2010,0.268206440252944,0.268206440252944
"HUN","Hungary",10195.3041498634,2015,0.274572514915826,0.274572514915826
"HUN","Hungary",10335.9335960259,2020,0.283207536632196,0.283207536632196
"HUN","Hungary",10652.2324717424,2024,0.274572514915826,0.274572514915826
"IND","India",41221.498537011,1975,0,0
"IND","India",37770.7097231398,1980,0,0
"IND","India",35588.745294192,1985,0.00280547535102548,0.00280547535102548
"IND","India",35141.8426935141,1990,0.00379213796995605,0.00379213796995605
"IND","India",34299.9666942411,1995,0.00578120316715512,0.00578120316715512
"IND","India",35885.3060897027,2000,0.00537179198615637,0.00537179198615637
"IND","India",36193.1256015404,2005,0.0105220699027277,0.0105220699027277
"IND","India",36860.4033307642,2010,0.0153300335310841,0.0153300335310841
"IND","India",38085.7776922534,2015,0.0396956244490506,0.0396956244490506
"IND","India",40073.5781096016,2020,0.0346370256120754,0.0346370256120754
"IND","India",41719.0713220083,2024,0.0396956244490506,0.0396956244490506
"IDN","Indonesia",18465.7791136035,1975,0,0
"IDN","Indonesia",16893.9303347535,1980,0,0
"IDN","Indonesia",15873.9056685473,1985,0,0
"IDN","Indonesia",15428.3703341421,1990,0,0
"IDN","Indonesia",15032.8697322145,1995,0,0
"IDN","Indonesia",15004.8815047451,2000,0,0
"IDN","Indonesia",15225.8398509807,2005,0.000259820111103182,0.000259820111103182
"IDN","Indonesia",15568.4999441612,2010,0.0166730292768375,0.0166730292768375
"IDN","Indonesia",16112.0200720986,2015,0.0209743747883939,0.0209743747883939
"IDN","Indonesia",16865.8337101984,2020,0.0210519664093977,0.0210519664093977
"IDN","Indonesia",17374.219230427,2024,0.0209743747883939,0.0209743747883939
"IRN","Iran",21166.7820856159,1975,0,0
"IRN","Iran",23550.3060024859,1980,0,0
"IRN","Iran",27976.0071823498,1985,0,0
"IRN","Iran",33026.9955467741,1990,0,0
"IRN","Iran",35496.2540881086,1995,0,0
"IRN","Iran",39788.8428009505,2000,0.0115447620359117,0.0115447620359117
"IRN","Iran",42081.433054962,2005,0.0242881030898188,0.0242881030898188
"IRN","Iran",47625.3895322504,2010,0.0428615532467984,0.0428615532467984
"IRN","Iran",54518.3400140606,2015,0.100393401260297,0.100393401260297
"IRN","Iran",57467.7823654244,2020,0.0956124871171299,0.0956124871171299
"IRN","Iran",58482.3747928216,2024,0.100393401260297,0.100393401260297
"IRQ","Iraq",10764.9334232763,1975,0,0
"IRQ","Iraq",11581.9778926181,1980,0,0
"IRQ","Iraq",12441.4625444159,1985,0,0
"IRQ","Iraq",13151.3488093884,1990,0,0
"IRQ","Iraq",14598.7285661329,1995,0,0
"IRQ","Iraq",16528.1223941388,2000,0,0
"IRQ","Iraq",16940.6287434213,2005,0,0
"IRQ","Iraq",17037.5567626908,2010,0,0
"IRQ","Iraq",19668.0061217802,2015,0,0
"IRQ","Iraq",21430.1894698146,2020,0,0
"IRQ","Iraq",23451.506254038,2024,0,0
"IRL","Ireland",8163.77081093331,1975,0.068024230956668,0.068024230956668
"IRL","Ireland",8566.96162326283,1980,0.0712446500459826,0.0712446500459826
"IRL","Ireland",8498.1755527731,1985,0.0708670302983754,0.0708670302983754
"IRL","Ireland",8261.67542896026,1990,0.0721209982185607,0.0721209982185607
"IRL","Ireland",8082.3652117335,1995,0.0708079295779077,0.0708079295779077
"IRL","Ireland",8146.53200082059,2000,0.0747568390441153,0.0747568390441153
"IRL","Ireland",8221.32698343771,2005,0.0817322582711715,0.0817322582711715
"IRL","Ireland",8615.25692545503,2010,0.0855183679418642,0.0855183679418642
"IRL","Ireland",9248.82012045467,2015,0.100111994163541,0.100111994163541
"IRL","Ireland",9801.23031244314,2020,0.103450231304343,0.103450231304343
"IRL","Ireland",10131.8181315116,2024,0.100111994163541,0.100111994163541
"ISR","Israel",8902.67104672331,1975,0,0
"ISR","Israel",9994.07874792408,1980,0,0
"ISR","Israel",11260.7700296227,1985,0,0
"ISR","Israel",12740.4309223522,1990,0,0
"ISR","Israel",14612.9679510643,1995,0,0
"ISR","Israel",15491.2641402459,2000,0,0
"ISR","Israel",16411.7225493416,2005,0,0
"ISR","Israel",17412.8617663774,2010,0,0
"ISR","Israel",18698.7828559958,2015,0.154852792104284,0.154852792104284
"ISR","Israel",20261.2506292811,2020,0.0683689320352949,0.0683689320352949
"ISR","Israel",21346.5819188599,2024,0.154852792104284,0.154852792104284
"ITA","Italy",22738.738638831,1975,0.0557788915107579,0.0557788915107579
"ITA","Italy",23093.24049455,1980,0.0765432343438485,0.0765432343438485
"ITA","Italy",23116.8803803196,1985,0.0828124235057121,0.0828124235057121
"ITA","Italy",23059.235383554,1990,0.101242318238586,0.101242318238586
"ITA","Italy",22594.49806695,1995,0.11930649492294,0.11930649492294
"ITA","Italy",22028.7799712856,2000,0.126505539631936,0.126505539631936
"ITA","Italy",21705.929556743,2005,0.139833231702168,0.139833231702168
"ITA","Italy",21529.9924547969,2010,0.170822400866752,0.170822400866752
"ITA","Italy",21503.7378477658,2015,0.224872792361121,0.224872792361121
"ITA","Italy",21600.0764195377,2020,0.217810485320307,0.217810485320307
"ITA","Italy",21534.9167240794,2024,0.224872792361121,0.224872792361121
"JAM","Jamaica",8210.63166074359,1975,0,0
"JAM","Jamaica",8277.67089623494,1980,0,0
"JAM","Jamaica",8355.82618160009,1985,0,0
"JAM","Jamaica",8322.41528833869,1990,0,0
"JAM","Jamaica",8337.48455863412,1995,0,0
"JAM","Jamaica",8319.02320536211,2000,0,0
"JAM","Jamaica",8280.25081831063,2005,0,0
"JAM","Jamaica",8243.28303794757,2010,0,0
"JAM","Jamaica",8112.13529156322,2015,0,0
"JAM","Jamaica",7812.05468215443,2020,0,0
"JAM","Jamaica",7748.75077450951,2024,0,0
"JPN","Japan",9777.98705942524,1975,0.0873836290704398,0.0873836290704398
"JPN","Japan",10124.506006952,1980,0.0996056947955347,0.0996056947955347
"JPN","Japan",10408.4411976231,1985,0.11455667425229,0.11455667425229
"JPN","Japan",10657.337267205,1990,0.122338337770715,0.122338337770715
"JPN","Japan",10435.8869991771,1995,0.128527535046363,0.128527535046363
"JPN","Japan",10285.0382795373,2000,0.135523651732742,0.135523651732742
"JPN","Japan",10302.3942128914,2005,0.142085146048193,0.142085146048193
"JPN","Japan",10421.3589877701,2010,0.146042538656704,0.146042538656704
"JPN","Japan",10411.4536393272,2015,0.150669203971354,0.150669203971354
"JPN","Japan",10360.5915921508,2020,0.148073013851084,0.148073013851084
"JPN","Japan",10231.6717510394,2024,0.150669203971354,0.150669203971354
"JOR","Jordan",7703.41473664657,1975,0,0
"JOR","Jordan",9403.6565747634,1980,0,0
"JOR","Jordan",10673.4525889563,1985,0,0
"JOR","Jordan",12280.3433930733,1990,0,0
"JOR","Jordan",12268.6574306319,1995,0,0
"JOR","Jordan",12732.5518500795,2000,0,0
"JOR","Jordan",13199.8798808211,2005,0,0
"JOR","Jordan",15508.261061712,2010,0,0
"JOR","Jordan",19028.8781792145,2015,0,0
"JOR","Jordan",27931.2518787024,2020,0,0
"JOR","Jordan",28746.8850547275,2024,0,0
"KAZ","Kazakhstan",8482.67442204908,1975,0,0
"KAZ","Kazakhstan",8850.79053505899,1980,0,0
"KAZ","Kazakhstan",8672.68317882696,1985,0,0
"KAZ","Kazakhstan",8484.3714320018,1990,0,0
"KAZ","Kazakhstan",7910.93138425248,1995,0,0
"KAZ","Kazakhstan",8003.86190141169,2000,0,0
"KAZ","Kazakhstan",8378.2827254287,2005,0,0
"KAZ","Kazakhstan",8813.62674256548,2010,0,0
"KAZ","Kazakhstan",10169.0240982624,2015,0.042579022866753,0.042579022866753
"KAZ","Kazakhstan",11710.3964189353,2020,0.0436372862112837,0.0436372862112837
"KAZ","Kazakhstan",12577.4340782159,2024,0.042579022866753,0.042579022866753
"KEN","Kenya",12162.6723824476,1975,0,0
"KEN","Kenya",13075.8126232258,1980,0,0
"KEN","Kenya",14482.8492415361,1985,0,0
"KEN","Kenya",16730.537733109,1990,0,0
"KEN","Kenya",19501.6472133884,1995,0,0
"KEN","Kenya",23847.9895090691,2000,0,0
"KEN","Kenya",28056.381030569,2005,0,0
"KEN","Kenya",33552.1346495953,2010,0,0
"KEN","Kenya",40569.2053352128,2015,0,0
"KEN","Kenya",49300.9755028644,2020,0,0
"KEN","Kenya",57268.0126503068,2024,0,0
"KWT","Kuwait",4604.40934480335,1975,0,0
"KWT","Kuwait",5949.48408349735,1980,0,0
"KWT","Kuwait",7301.75715973297,1985,0,0
"KWT","Kuwait",8521.12820669474,1990,0,0
"KWT","Kuwait",6524.38925928937,1995,0,0
"KWT","Kuwait",7614.25378613021,2000,0,0
"KWT","Kuwait",8999.76843781981,2005,0,0
"KWT","Kuwait",11603.325774838,2010,0,0
"KWT","Kuwait",14920.0487240898,2015,0,0
"KWT","Kuwait",17492.3521790865,2020,0,0
"KWT","Kuwait",17695.6925645011,2024,0,0
"KGZ","Kyrgyzstan",11458.41227218,1975,0,0
"KGZ","Kyrgyzstan",12301.3534433173,1980,0,0
"KGZ","Kyrgyzstan",12909.4172404444,1985,0,0
"KGZ","Kyrgyzstan",13728.4642753338,1990,0,0
